Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount,Discount grouped,Profit,Profit Margin,Average Order Value (AOV),Total Profit by Quantity Sold,Discount Effectiveness (Impact on Profit),Total Revenue from Profit Margin,Revenue per Discount Level,Quantity per Discount Level,Profit by Discount ,Quantity per Discount 
4629,CA-2016-101336,11/13/2016,11/18/2016,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,New York City,New York,10011,East,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black", $140.750 ,5,0,0-10%,39.41,28.00,28.15,7.882,0,3941,0,,0,0
4630,CA-2016-101336,11/13/2016,11/18/2016,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,New York City,New York,10011,East,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box, $36.630 ,3,0,0-10%,9.8901,27.00,12.21,3.2967,0,989.01,0,,0,0
5138,CA-2016-128972,11/13/2016,11/17/2016,Standard Class,TS-21430,Tom Stivers,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow", $30.360 ,4,0,0-10%,13.0548,43.00,7.59,3.2637,0,1305.48,0,,0,0
6117,US-2016-113677,11/13/2016,11/19/2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3," $2,279.960 ",4,0,0-10%,592.7896,26.00,569.99,148.1974,0,59278.96,0,,0,0
6118,US-2016-113677,11/13/2016,11/19/2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499, $14.940 ,3,0,0-10%,6.8724,46.00,4.98,2.2908,0,687.24,0,,0,0
7196,CA-2016-147683,11/13/2016,11/17/2016,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames, $19.540 ,2,0,0-10%,7.2298,37.00,9.77,3.6149,0,722.98,0,,0,0
2264,CA-2016-131065,11/14/2016,11/16/2016,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard, $499.980 ,2,0,0-10%,114.9954,23.00,249.99,57.4977,0,11499.54,0,,0,0
2265,CA-2016-131065,11/14/2016,11/16/2016,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright), $5.280 ,1,0,0-10%,2.376,45.00,5.28,2.376,0,237.6,0,,0,0
2266,CA-2016-131065,11/14/2016,11/16/2016,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""", $8.260 ,2,0,0-10%,3.8822,47.00,4.13,1.9411,0,388.22,0,,0,0
2504,CA-2016-149482,11/14/2016,11/19/2016,Standard Class,RR-19315,Ralph Ritter,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10000248,Office Supplies,Labels,Avery 52, $7.380 ,2,0,0-10%,3.4686,47.00,3.69,1.7343,0,346.86,0,,0,0
4530,CA-2016-134691,11/14/2016,11/18/2016,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts, $2.296 ,2,0.8,70-80%,-3.9032,-170.00,1.148,-1.9516,0.018368,-390.32,2.87,,-4.879,2.5
4531,CA-2016-118759,11/14/2016,11/17/2016,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair, $408.006 ,2,0.1,0-10%,72.5344,17.78,204.003,36.2672,0.408006,7253.44,4080.06,,725.344,20
4532,CA-2016-118759,11/14/2016,11/17/2016,First Class,MB-17305,Maria Bertelson,Consumer,United States,New York City,New York,10009,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black", $40.440 ,3,0,0-10%,10.5144,26.00,13.48,3.5048,0,1051.44,0,,0,0
4812,CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair, $380.058 ,3,0.3,20-30%,-21.7176,-5.71,126.686,-7.2392,1.140174,-2171.76,1266.86,,-72.392,10
4813,CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier," $1,199.976 ",4,0.4,30-40%,179.9964,15.00,299.994,44.9991,4.799904,17999.64,2999.94,,449.991,10
4814,CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size", $48.576 ,3,0.2,10-20%,9.7152,20.00,16.192,3.2384,0.097152,971.52,242.88,,48.576,15
6030,US-2016-112970,11/14/2016,11/15/2016,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003829,Office Supplies,Art,Newell 35, $9.840 ,3,0,0-10%,2.8536,29.00,3.28,0.9512,0,285.36,0,,0,0
7128,US-2016-117541,11/14/2016,11/20/2016,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books, $16.450 ,5,0,0-10%,7.567,46.00,3.29,1.5134,0,756.7,0,,0,0
7129,US-2016-117541,11/14/2016,11/20/2016,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Newark,Delaware,19711,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC, $19.920 ,4,0,0-10%,6.5736,33.00,4.98,1.6434,0,657.36,0,,0,0
7180,US-2016-144351,11/14/2016,11/18/2016,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Baltimore,Maryland,21215,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic", $89.970 ,3,0,0-10%,25.1916,28.00,29.99,8.3972,0,2519.16,0,,0,0
9178,CA-2016-166618,11/14/2016,11/18/2016,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,10035,East,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors", $13.980 ,2,0,0-10%,3.9144,28.00,6.99,1.9572,0,391.44,0,,0,0
9179,CA-2016-166618,11/14/2016,11/18/2016,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,10035,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners, $23.650 ,1,0,0-10%,6.149,26.00,23.65,6.149,0,614.9,0,,0,0
1911,CA-2016-105963,11/15/2016,11/22/2016,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive, $99.390 ,3,0,0-10%,40.7499,41.00,33.13,13.5833,0,4074.99,0,,0,0
2240,CA-2016-146633,11/15/2016,11/17/2016,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind," $1,016.792 ",1,0.2,10-20%,381.297,37.50,1016.792,381.297,2.033584,38129.7,5083.96,,1906.485,5
2241,CA-2016-146633,11/15/2016,11/17/2016,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos, $38.136 ,7,0.2,10-20%,13.3476,35.00,5.448,1.9068,0.076272,1334.76,190.68,,66.738,35
4397,CA-2016-148740,11/15/2016,11/19/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Diego,California,92024,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone, $361.376 ,2,0.2,10-20%,27.1032,7.50,180.688,13.5516,0.722752,2710.32,1806.88,,135.516,10
8411,CA-2016-130820,11/15/2016,11/15/2016,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables, $630.024 ,4,0.4,30-40%,-199.5076,-31.67,157.506,-49.8769,2.520096,-19950.76,1575.06,,-498.769,10
163,CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope, $28.400 ,5,0,0-10%,13.348,47.00,5.68,2.6696,0,1334.8,0,,0,0
6791,CA-2016-124527,11/16/2016,11/17/2016,First Class,IM-15055,Ionia McGrath,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders, $8.320 ,5,0.2,10-20%,2.808,33.75,1.664,0.5616,0.01664,280.8,41.6,,14.04,25
5115,CA-2016-150658,11/17/2016,11/22/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders, $10.776 ,3,0.2,10-20%,3.3675,31.25,3.592,1.1225,0.021552,336.75,53.88,,16.8375,15
8566,CA-2016-134110,11/17/2016,11/18/2016,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056,Central,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic, $67.176 ,3,0.2,10-20%,6.7176,10.00,22.392,2.2392,0.134352,671.76,335.88,,33.588,15
8567,CA-2016-134110,11/17/2016,11/18/2016,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format", $15.232 ,4,0.2,10-20%,5.5216,36.25,3.808,1.3804,0.030464,552.16,76.16,,27.608,20
8666,CA-2016-118500,11/17/2016,11/18/2016,First Class,HJ-14875,Heather Jas,Home Office,United States,San Francisco,California,94122,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors, $49.500 ,5,0,0-10%,13.365,27.00,9.9,2.673,0,1336.5,0,,0,0
2511,CA-2016-136812,11/18/2016,11/23/2016,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"," $1,117.920 ",4,0,0-10%,55.896,5.00,279.48,13.974,0,5589.6,0,,0,0
3948,CA-2016-119963,11/18/2016,11/22/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford, $6.368 ,2,0.2,10-20%,1.0348,16.25,3.184,0.5174,0.012736,103.48,31.84,,5.174,10
3949,CA-2016-119963,11/18/2016,11/22/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White", $48.848 ,2,0.2,10-20%,15.8756,32.50,24.424,7.9378,0.097696,1587.56,244.24,,79.378,10
3950,CA-2016-119963,11/18/2016,11/22/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881, $19.648 ,2,0.2,10-20%,6.6312,33.75,9.824,3.3156,0.039296,663.12,98.24,,33.156,10
3951,CA-2016-119963,11/18/2016,11/22/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray", $255.108 ,6,0.3,20-30%,-18.222,-7.14,42.518,-3.037,0.765324,-1822.2,850.36,,-60.74,20
4375,CA-2016-158575,11/18/2016,11/24/2016,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Kent,Ohio,44240,East,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier, $103.968 ,6,0.2,10-20%,16.8948,16.25,17.328,2.8158,0.207936,1689.48,519.84,,84.474,30
4960,CA-2016-166226,11/18/2016,11/22/2016,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone, $61.192 ,1,0.2,10-20%,6.1192,10.00,61.192,6.1192,0.122384,611.92,305.96,,30.596,5
4961,CA-2016-166226,11/18/2016,11/22/2016,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip, $67.840 ,1,0,0-10%,18.3168,27.00,67.84,18.3168,0,1831.68,0,,0,0
5163,CA-2016-115378,11/18/2016,11/23/2016,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Taylor,Michigan,48180,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair, $301.960 ,2,0,0-10%,33.2156,11.00,150.98,16.6078,0,3321.56,0,,0,0
5517,US-2016-138408,11/18/2016,11/21/2016,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Huntsville,Alabama,35810,South,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH," $1,319.960 ",4,0,0-10%,527.984,40.00,329.99,131.996,0,52798.4,0,,0,0
8158,CA-2016-103464,11/18/2016,11/22/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,92105,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive, $595.000 ,5,0,0-10%,95.2,16.00,119,19.04,0,9520,0,,0,0
9587,CA-2016-108630,11/18/2016,11/18/2016,Same Day,BE-11410,Bobby Elias,Consumer,United States,Concord,California,94521,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers, $61.120 ,5,0.2,10-20%,22.156,36.25,12.224,4.4312,0.12224,2215.6,305.6,,110.78,25
681,CA-2016-164511,11/19/2016,11/24/2016,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders, $14.352 ,3,0.2,10-20%,4.6644,32.50,4.784,1.5548,0.028704,466.44,71.76,,23.322,15
682,CA-2016-164511,11/19/2016,11/24/2016,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes, $64.960 ,2,0,0-10%,2.5984,4.00,32.48,1.2992,0,259.84,0,,0,0
683,CA-2016-164511,11/19/2016,11/24/2016,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box, $68.600 ,4,0,0-10%,18.522,27.00,17.15,4.6305,0,1852.2,0,,0,0
1106,US-2016-110156,11/19/2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray", $100.704 ,6,0.2,10-20%,-16.3644,-16.25,16.784,-2.7274,0.201408,-1636.44,503.52,,-81.822,30
1107,US-2016-110156,11/19/2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs", $2.328 ,2,0.6,50-60%,-0.7566,-32.50,1.164,-0.3783,0.013968,-75.66,3.88,,-1.261,3.333333333
1108,US-2016-110156,11/19/2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets", $10.780 ,5,0.8,70-80%,-17.248,-160.00,2.156,-3.4496,0.08624,-1724.8,13.475,,-21.56,6.25
1109,US-2016-110156,11/19/2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples, $58.368 ,12,0.2,10-20%,21.888,37.50,4.864,1.824,0.116736,2188.8,291.84,,109.44,60
1110,US-2016-110156,11/19/2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13", $40.968 ,3,0.2,10-20%,13.8267,33.75,13.656,4.6089,0.081936,1382.67,204.84,,69.1335,15
1111,US-2016-110156,11/19/2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector, $71.960 ,5,0.2,10-20%,25.186,35.00,14.392,5.0372,0.14392,2518.6,359.8,,125.93,25
1112,US-2016-110156,11/19/2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905, $10.368 ,2,0.2,10-20%,3.6288,35.00,5.184,1.8144,0.020736,362.88,51.84,,18.144,10
1113,US-2016-110156,11/19/2016,11/24/2016,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems, $1.192 ,2,0.8,70-80%,-2.0264,-170.00,0.596,-1.0132,0.009536,-202.64,1.49,,-2.533,2.5
1475,CA-2016-113138,11/19/2016,11/25/2016,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304,East,OFF-AR-10003770,Office Supplies,Art,Newell 340, $17.280 ,6,0,0-10%,5.0112,29.00,2.88,0.8352,0,501.12,0,,0,0
1476,CA-2016-113138,11/19/2016,11/25/2016,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs, $17.712 ,3,0.2,10-20%,6.4206,36.25,5.904,2.1402,0.035424,642.06,88.56,,32.103,15
5236,CA-2016-111143,11/19/2016,11/22/2016,First Class,TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor, $54.960 ,3,0,0-10%,15.9384,29.00,18.32,5.3128,0,1593.84,0,,0,0
6029,CA-2016-157364,11/19/2016,11/21/2016,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner, $18.480 ,2,0.2,10-20%,6.006,32.50,9.24,3.003,0.03696,600.6,92.4,,30.03,10
8323,CA-2016-130778,11/19/2016,11/25/2016,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags, $8.740 ,2,0,0-10%,2.2724,26.00,4.37,1.1362,0,227.24,0,,0,0
8324,CA-2016-130778,11/19/2016,11/25/2016,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""", $44.750 ,5,0,0-10%,20.585,46.00,8.95,4.117,0,2058.5,0,,0,0
9466,CA-2016-126858,11/19/2016,11/23/2016,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors, $31.960 ,2,0,0-10%,1.598,5.00,15.98,0.799,0,159.8,0,,0,0
159,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519, $14.620 ,2,0,0-10%,6.8714,47.00,7.31,3.4357,0,687.14,0,,0,0
160,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone, $944.930 ,7,0,0-10%,236.2325,25.00,134.99,33.7475,0,23623.25,0,,0,0
290,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips, $19.096 ,7,0.2,10-20%,6.6836,35.00,2.728,0.9548,0.038192,668.36,95.48,,33.418,35
291,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,OFF-LA-10004689,Office Supplies,Labels,Avery 512, $18.496 ,8,0.2,10-20%,6.2424,33.75,2.312,0.7803,0.036992,624.24,92.48,,31.212,40
292,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930, $255.984 ,2,0.2,10-20%,54.3966,21.25,127.992,27.1983,0.511968,5439.66,1279.92,,271.983,10
293,CA-2016-110772,11/20/2016,11/24/2016,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish", $86.970 ,3,0.5,40-50%,-48.7032,-56.00,28.99,-16.2344,0.43485,-4870.32,173.94,,-97.4064,6
1034,CA-2016-109820,11/20/2016,11/22/2016,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes, $15.696 ,3,0.2,10-20%,5.1012,32.50,5.232,1.7004,0.031392,510.12,78.48,,25.506,15
1035,CA-2016-109820,11/20/2016,11/22/2016,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch, $2.628 ,2,0.7,60-70%,-1.9272,-73.33,1.314,-0.9636,0.018396,-192.72,3.754285714,,-2.753142857,2.857142857
1036,CA-2016-109820,11/20/2016,11/22/2016,First Class,AG-10390,Allen Goldenen,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems, $14.427 ,3,0.7,60-70%,-10.5798,-73.33,4.809,-3.5266,0.100989,-1057.98,20.61,,-15.114,4.285714286
3239,US-2016-127971,11/20/2016,11/27/2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki", $318.430 ,5,0.3,20-30%,-77.333,-24.29,63.686,-15.4666,0.95529,-7733.3,1061.433333,,-257.7766667,16.66666667
3240,US-2016-127971,11/20/2016,11/27/2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset, $122.920 ,7,0.2,10-20%,46.095,37.50,17.56,6.585,0.24584,4609.5,614.6,,230.475,35
3241,US-2016-127971,11/20/2016,11/27/2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories, $7.068 ,3,0.6,50-60%,-2.8272,-40.00,2.356,-0.9424,0.042408,-282.72,11.78,,-4.712,5
4407,CA-2016-100041,11/20/2016,11/25/2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled", $9.080 ,2,0,0-10%,4.086,45.00,4.54,2.043,0,408.6,0,,0,0
4408,CA-2016-100041,11/20/2016,11/25/2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189, $314.550 ,3,0,0-10%,150.984,48.00,104.85,50.328,0,15098.4,0,,0,0
4409,CA-2016-100041,11/20/2016,11/25/2016,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue", $4.910 ,1,0,0-10%,2.3077,47.00,4.91,2.3077,0,230.77,0,,0,0
5366,CA-2016-107790,11/20/2016,11/24/2016,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster, $151.192 ,1,0.2,10-20%,13.2293,8.75,151.192,13.2293,0.302384,1322.93,755.96,,66.1465,5
5398,CA-2016-145492,11/20/2016,11/27/2016,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90004,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack", $39.000 ,12,0,0-10%,11.31,29.00,3.25,0.9425,0,1131,0,,0,0
5479,CA-2016-121356,11/20/2016,11/24/2016,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets", $128.400 ,3,0,0-10%,62.916,49.00,42.8,20.972,0,6291.6,0,,0,0
6492,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine, $289.568 ,2,0.2,10-20%,10.8588,3.75,144.784,5.4294,0.579136,1085.88,1447.84,,54.294,10
6493,CA-2016-113845,11/20/2016,11/25/2016,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839,South,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote, $39.720 ,5,0.2,10-20%,4.4685,11.25,7.944,0.8937,0.07944,446.85,198.6,,22.3425,25
